"order_purchase_timestamp","product_category_name_english","sales_volume","revenue","yhat"
2017-07-03,"cool_stuff",8,2574.65,8.98958098313059
2017-07-03,"electronics",6,347.77,3.36840703836571
2017-07-03,"furniture_decor",21,3458.48,10.627494851438
2017-07-03,"garden_tools",3,409.8,3.38062197418203
2017-07-03,"health_beauty",4,1063.8,13.500691085847
2017-07-03,"housewares",9,952.58,13.1235949620835
2017-07-03,"perfumery",5,163.69,4.77657681787572
2017-07-03,"sports_leisure",21,1412.82,17.0115971142266
2017-07-03,"telephony",2,75.89,3.14440843501849
2017-07-03,"toys",8,1426.78,7.13803368657671
2017-07-03,"watches_gifts",4,1210.99,5.1268680118688
2017-07-04,"auto",5,510.65,4.5462572966586
2017-07-04,"baby",2,144.99,3.817412789167
2017-07-04,"bed_bath_table",24,2388.53,19.3150981692748
2017-07-04,"computers_accessories",14,2066.97,14.9793548913918
2017-07-04,"cool_stuff",3,142.88,8.38318757757035
2017-07-04,"furniture_decor",14,718.29,13.786371152631
2017-07-04,"garden_tools",5,748.19,3.81022704920297
2017-07-04,"health_beauty",11,996.01,11.9592767948364
2017-07-04,"housewares",9,1270.78,15.564996053439
2017-07-04,"perfumery",5,307.77,6.94784774948121
2017-07-04,"sports_leisure",8,1034.57,14.3799035574012
2017-07-04,"telephony",4,77.77,4.10175539160255
2017-07-04,"toys",7,2347.68,5.72889603001441
2017-07-04,"watches_gifts",2,1129.89,4.86944870901174
2017-07-05,"auto",5,305.95,3.73982829601975
2017-07-05,"baby",4,420.89,4.08632982143613
2017-07-05,"bed_bath_table",26,2643.41,15.2160446162842
2017-07-05,"computers_accessories",13,695.61,9.3937760088163
2017-07-05,"cool_stuff",13,2983.13,9.57005581418601
2017-07-05,"electronics",1,85,1.61204239514032
2017-07-05,"furniture_decor",19,987.9,8.73903097247468
2017-07-05,"garden_tools",6,672.88,3.18266301591394
2017-07-05,"health_beauty",10,1712.7,11.0380584542138
2017-07-05,"housewares",12,800.73,10.9735406349366
2017-07-05,"perfumery",3,480.89,4.25160470789928
2017-07-05,"sports_leisure",13,1055.66,13.2419664013673
2017-07-05,"telephony",3,91.98,4.15728713917471
2017-07-05,"toys",6,514.48,8.28653302127197
2017-07-05,"watches_gifts",9,3890.32,3.60078352421893
2017-07-06,"auto",3,432.81,2.77462972996692
2017-07-06,"baby",8,571.67,2.63640211742441
2017-07-06,"bed_bath_table",19,2610.25,12.1537768815745
2017-07-06,"computers_accessories",23,6469.08,9.46351385678739
2017-07-06,"cool_stuff",13,2104.44,9.52118577464711
2017-07-06,"electronics",4,608.9,1.46827965883365
2017-07-06,"furniture_decor",8,513.85,11.1881379337115
2017-07-06,"garden_tools",14,1576.24,4.56696225540804
2017-07-06,"health_beauty",10,887.32,12.5583701297298
2017-07-06,"housewares",9,455.27,8.27719616241906
2017-07-06,"perfumery",2,129.89,3.93802549566403
2017-07-06,"sports_leisure",17,2512.99,14.5085120476921
2017-07-06,"telephony",9,584.85,4.29218102730628
2017-07-06,"toys",10,888.46,9.35619621411498
2017-07-06,"watches_gifts",2,772.69,4.81558534321171
2017-07-07,"auto",3,110.89,2.04232115130647
2017-07-07,"baby",6,363.69,1.51704842712922
2017-07-07,"bed_bath_table",26,2391.32,15.8023315991206
2017-07-07,"computers_accessories",13,1436.05,9.42214638248927
2017-07-07,"cool_stuff",5,1141.87,8.10316517353314
2017-07-07,"electronics",8,538.79,0.603487297905116
2017-07-07,"furniture_decor",18,1110.59,15.8373613006222
2017-07-07,"garden_tools",1,59.9,1.60032001460364
2017-07-07,"health_beauty",12,585.26,11.4154314940178
2017-07-07,"housewares",13,914.38,7.0323489621726
2017-07-07,"perfumery",3,341.89,6.3219283301077
2017-07-07,"sports_leisure",8,1138.22,15.0502435694309
2017-07-07,"telephony",4,130.78,5.04061929264102
2017-07-07,"toys",9,696.2,8.52457771128735
2017-07-07,"watches_gifts",4,1127.38,5.57464127432409
2017-07-08,"auto",1,117.3,2.05648579249894
2017-07-08,"baby",2,443.9,1.32424794463328
2017-07-08,"bed_bath_table",12,1343.29,6.83376694603261
2017-07-08,"computers_accessories",4,409.61,5.27962434299266
2017-07-08,"cool_stuff",11,1263.75,7.57553265186185
2017-07-08,"electronics",1,150,-0.317407592049112
2017-07-08,"furniture_decor",9,670.3,2.17111401854975
2017-07-08,"health_beauty",12,1831.67,6.42535104459092
2017-07-08,"housewares",9,899.33,1.09135188022824
2017-07-08,"perfumery",3,231.88,2.35978750289462
2017-07-08,"sports_leisure",7,590.49,4.8027052608464
2017-07-08,"telephony",4,69.48,2.68493901019881
2017-07-08,"toys",3,343.7,2.03219698509236
2017-07-08,"watches_gifts",2,437,2.42522722692389
2017-07-09,"auto",2,285.9,2.03238275420351
2017-07-09,"baby",2,85.89,1.09007014112398
2017-07-09,"bed_bath_table",15,919.68,13.213771858624
2017-07-09,"computers_accessories",4,358.9,7.86889090120526
2017-07-09,"cool_stuff",3,428.98,7.59813799170901
2017-07-09,"electronics",3,94.39,-0.506622001263552
2017-07-09,"furniture_decor",13,1064.8,7.11673093145205
2017-07-09,"garden_tools",4,480.88,1.38910306006961
2017-07-09,"health_beauty",7,597.72,10.6002959079927
2017-07-09,"housewares",4,269.6,5.88744006070956
2017-07-09,"perfumery",2,78.59,2.82235940047317
2017-07-09,"sports_leisure",11,849.1,6.39090803301009
2017-07-09,"telephony",5,147.88,4.04753198152111
2017-07-09,"toys",6,438.78,5.72339546581366
2017-07-09,"watches_gifts",2,908.9,3.81348846664767
2017-07-10,"auto",16,936.1,4.34126183591561
2017-07-10,"baby",5,473.78,3.02236606013922
2017-07-10,"bed_bath_table",21,2246.46,10.96629140414
2017-07-10,"computers_accessories",18,4254.1,11.9053265418103
2017-07-10,"cool_stuff",11,2515.63,9.18893574929558
2017-07-10,"electronics",3,64.79,1.20245279809695
2017-07-10,"furniture_decor",8,813.08,1.95567056827382
2017-07-10,"garden_tools",7,744.78,2.68259540986476
2017-07-10,"health_beauty",22,1171.92,13.3059959443111
2017-07-10,"housewares",8,404.89,5.87177829049001
2017-07-10,"perfumery",2,174.89,6.2891146066208
2017-07-10,"sports_leisure",21,1799.63,12.9603289968965
2017-07-10,"telephony",3,91.98,4.12747708909924
2017-07-10,"toys",5,406.87,7.43761715467671
2017-07-10,"watches_gifts",6,419.43,2.79782996953598
2017-07-11,"auto",3,378.29,4.58024157266197
2017-07-11,"baby",5,484.7,2.2933416496946
2017-07-11,"bed_bath_table",20,2320.43,11.5904253351005
2017-07-11,"computers_accessories",14,1200.89,15.3921741416302
2017-07-11,"cool_stuff",13,1680.39,10.2932381137404
2017-07-11,"electronics",5,262.7,2.99257974607539
2017-07-11,"furniture_decor",29,950.8,7.15074229818961
2017-07-11,"garden_tools",3,688.6,2.79858632734177
2017-07-11,"health_beauty",6,385.59,12.4869995838359
2017-07-11,"housewares",23,2394.19,5.09085520071083
2017-07-11,"perfumery",7,546.69,4.4155645885469
2017-07-11,"sports_leisure",12,1599.22,14.4743476205805
2017-07-11,"telephony",7,688.3,4.71906636095436
2017-07-11,"toys",5,446.59,5.77225366457262
2017-07-11,"watches_gifts",7,1731.88,4.71241552395734
2017-07-12,"auto",2,194.89,4.32161955383939
2017-07-12,"baby",5,643.7,2.41527363659954
2017-07-12,"bed_bath_table",27,3163.85,18.848533590193
2017-07-12,"computers_accessories",14,2117.1,10.9232537081628
2017-07-12,"cool_stuff",12,793.43,9.99188788035762
2017-07-12,"electronics",3,387.99,2.50857168257416
2017-07-12,"furniture_decor",12,648.65,-0.311634248522297
2017-07-12,"garden_tools",1,112,4.85076264958602
2017-07-12,"health_beauty",13,1002.01,15.4413630791075
2017-07-12,"housewares",5,489.5,13.987084100147
2017-07-12,"perfumery",7,801.71,4.45054405762516
2017-07-12,"sports_leisure",41,3270.49,17.3362958310893
2017-07-12,"telephony",3,134.98,4.39538519791112
2017-07-12,"toys",14,2044.92,7.40329909037173
2017-07-12,"watches_gifts",4,1307.89,9.79918248953875
2017-07-13,"auto",2,248.9,3.56829773005417
2017-07-13,"baby",9,1107.82,1.78167978357935
2017-07-13,"bed_bath_table",25,3181.21,17.0694840576289
2017-07-13,"computers_accessories",13,1340.72,13.6327960180888
2017-07-13,"cool_stuff",9,944.26,10.949571780714
2017-07-13,"electronics",2,24.8,2.75595635056063
2017-07-13,"furniture_decor",12,764.67,9.67876187910248
2017-07-13,"garden_tools",5,146.86,8.15475517954643
2017-07-13,"health_beauty",9,753.58,16.371194063037
2017-07-13,"housewares",5,421.79,1.7492071576906
2017-07-13,"perfumery",5,452.33,4.25909465401694
2017-07-13,"sports_leisure",9,727.99,11.7748981295996
2017-07-13,"telephony",4,95.98,5.30959735403911
2017-07-13,"toys",10,509.46,6.79268941015161
2017-07-13,"watches_gifts",5,806.79,7.0149231263645
2017-07-14,"auto",1,29.9,3.27325785524245
2017-07-14,"baby",2,409.8,2.70732108500575
2017-07-14,"bed_bath_table",25,2369.98,21.04521025477
2017-07-14,"computers_accessories",17,1573.74,10.7184277533672
2017-07-14,"cool_stuff",8,1849.83,8.15489181262581
2017-07-14,"electronics",11,1071.75,5.0155018527505
2017-07-14,"furniture_decor",5,718.5,11.2567019098171
2017-07-14,"garden_tools",9,254.25,5.15858294674952
2017-07-14,"health_beauty",12,1299.55,19.9571616659891
2017-07-14,"housewares",11,801.13,10.7237830766241
2017-07-14,"perfumery",4,288.87,4.8408525279399
2017-07-14,"sports_leisure",14,864.32,11.0125237631087
2017-07-14,"telephony",4,113.99,5.59849469444529
2017-07-14,"toys",10,1063.37,7.72351980261228
2017-07-14,"watches_gifts",12,1897.64,6.97595387453283
2017-07-15,"auto",7,590.3,4.66371737998307
2017-07-15,"baby",4,307.8,3.70537410741873
2017-07-15,"bed_bath_table",22,2410.09,19.285952272229
2017-07-15,"computers_accessories",6,388.1,10.1990245943393
2017-07-15,"cool_stuff",6,735.95,7.29300484948216
2017-07-15,"electronics",1,150,2.00568568980206
2017-07-15,"furniture_decor",17,790.05,11.9794600776847
2017-07-15,"garden_tools",6,1724.89,6.52960514600331
2017-07-15,"health_beauty",19,260.37,16.0069877836192
2017-07-15,"housewares",8,338.4,3.7532227570202
2017-07-15,"perfumery",2,113.98,1.88270928931758
2017-07-15,"sports_leisure",7,350.69,7.66624921993148
2017-07-15,"telephony",3,112.98,4.0907638306903
2017-07-15,"toys",3,313.8,5.64147578048432
2017-07-15,"watches_gifts",6,1329.97,4.3712394763175
2017-07-16,"auto",14,523.67,4.34369314431181
2017-07-16,"baby",4,309.6,0.688079479496991
2017-07-16,"bed_bath_table",16,2190.88,17.7199644286024
2017-07-16,"computers_accessories",6,415.69,9.92309952863807
2017-07-16,"cool_stuff",6,743.76,6.22294367767189
2017-07-16,"electronics",9,751.66,2.49443888502846
2017-07-16,"furniture_decor",10,449.07,3.32574635696168
2017-07-16,"health_beauty",241,1450.34,32.5486157927853
2017-07-16,"housewares",1,149.99,4.7899481227125
2017-07-16,"perfumery",8,1056.79,2.82255926922227
2017-07-16,"sports_leisure",19,2691.96,9.59142867673801
2017-07-16,"telephony",2,71.49,5.23063803471263
2017-07-16,"toys",5,431.5,2.82433885330101
2017-07-16,"watches_gifts",7,1725.44,4.89919568710664
2017-07-17,"auto",5,757.8,6.65495663482484
2017-07-17,"baby",8,1784.01,3.40633854823739
2017-07-17,"bed_bath_table",35,3739.06,29.2754543625635
2017-07-17,"computers_accessories",15,2618.68,15.8484048216413
2017-07-17,"cool_stuff",8,1149.05,9.50461801030289
2017-07-17,"electronics",3,312.9,4.29673361572987
2017-07-17,"furniture_decor",18,895.44,13.666945270071
2017-07-17,"garden_tools",10,1162.61,12.7636214723355
2017-07-17,"health_beauty",16,1200.48,23.2167421736204
2017-07-17,"housewares",23,1646.71,10.0743683802726
2017-07-17,"perfumery",9,962.14,6.19365244691532
2017-07-17,"sports_leisure",14,1158.27,13.2011112810132
2017-07-17,"telephony",3,342.98,5.08874797467746
2017-07-17,"toys",10,866.17,7.69189106087034
2017-07-17,"watches_gifts",13,898.65,6.54500355929692
2017-07-18,"auto",4,4203.68,6.48421656809644
2017-07-18,"baby",7,504.5,5.41554132862558
2017-07-18,"bed_bath_table",33,3948.9,28.2265508794279
2017-07-18,"computers_accessories",27,4364.85,16.6390251909069
2017-07-18,"cool_stuff",9,1426.65,8.75271247575396
2017-07-18,"electronics",5,1322.8,2.98499968037345
2017-07-18,"furniture_decor",16,1237.82,14.6283601076252
2017-07-18,"garden_tools",32,2881.56,11.3763931934798
2017-07-18,"health_beauty",15,2521.79,20.1316481285915
2017-07-18,"housewares",11,895.5,15.779954059359
2017-07-18,"perfumery",7,475.35,7.79485696366625
2017-07-18,"sports_leisure",32,2734.04,16.3512216158759
2017-07-18,"telephony",6,216.83,5.62677178392757
2017-07-18,"toys",7,603.39,6.20492087769859
2017-07-18,"watches_gifts",11,1122.66,7.22767554896282
2017-07-19,"auto",3,144.31,6.26529721439886
2017-07-19,"baby",5,596.93,3.81818888518334
2017-07-19,"bed_bath_table",29,3197.09,25.4853639469749
2017-07-19,"computers_accessories",28,3616,15.8499087174847
2017-07-19,"cool_stuff",7,759.16,8.18373339488945
2017-07-19,"electronics",6,275.9,5.41765825413478
2017-07-19,"furniture_decor",9,1330.79,14.1230207393947
2017-07-19,"garden_tools",27,1922.2,11.6091227851313
2017-07-19,"health_beauty",15,1048.39,23.058859601782
2017-07-19,"housewares",5,325.48,11.3892897240724
2017-07-19,"perfumery",5,820.99,5.39327789021849
2017-07-19,"sports_leisure",14,1219.05,16.962114762672
2017-07-19,"telephony",6,273.89,6.19589500121505
2017-07-19,"toys",6,539.69,8.89942753552419
2017-07-19,"watches_gifts",4,865.9,7.46097809043278
2017-07-20,"auto",8,579.62,4.86141987183736
2017-07-20,"baby",6,989.59,2.59850288866097
2017-07-20,"bed_bath_table",26,3408.53,18.5612323537871
2017-07-20,"computers_accessories",15,2491.6,15.2349465758503
2017-07-20,"cool_stuff",6,629.67,5.23153332051869
2017-07-20,"electronics",10,234.67,4.62145292550871
2017-07-20,"furniture_decor",12,776,12.6729603086174
2017-07-20,"garden_tools",16,1936.7,10.8529131373927
2017-07-20,"health_beauty",10,997.85,20.9227542566335
2017-07-20,"housewares",28,587.29,7.94806799980475
2017-07-20,"perfumery",6,763.36,6.20858656128905
2017-07-20,"sports_leisure",6,629.42,14.0296539108176
2017-07-20,"telephony",5,281.76,6.64590379514978
2017-07-20,"toys",4,739.87,6.57482474121994
2017-07-20,"watches_gifts",7,2122.5,8.99941755470464
2017-07-21,"auto",5,401.95,6.79353225812014
2017-07-21,"baby",6,854.13,2.5704512030308
2017-07-21,"bed_bath_table",28,5826.32,26.4167108333328
2017-07-21,"computers_accessories",11,461.1,16.802379029412
2017-07-21,"cool_stuff",11,864.03,5.45541950325278
2017-07-21,"electronics",1,35,3.78929484255365
2017-07-21,"furniture_decor",5,251.1,10.2975930837104
2017-07-21,"garden_tools",29,1652.66,8.3271389117051
2017-07-21,"health_beauty",10,822.66,15.5385912539202
2017-07-21,"housewares",2,118.9,12.4986124076969
2017-07-21,"perfumery",4,510.97,5.65826605378726
2017-07-21,"sports_leisure",11,688.32,13.5444227020324
2017-07-21,"toys",6,450.7,7.57838491541293
2017-07-21,"watches_gifts",11,1803.28,8.2931049289009
2017-07-22,"baby",2,155.8,3.23266139939823
2017-07-22,"bed_bath_table",25,2675.47,18.0636234502326
2017-07-22,"computers_accessories",16,1987.32,15.3272999326994
2017-07-22,"cool_stuff",3,942.01,3.52585705298127
2017-07-22,"electronics",2,176.89,1.92875940071232
2017-07-22,"furniture_decor",8,485.26,6.72134493884478
2017-07-22,"garden_tools",3,1007.9,7.5371612802532
2017-07-22,"health_beauty",5,839.68,14.1852656119691
2017-07-22,"housewares",9,770.38,8.67848017241056
2017-07-22,"perfumery",6,488.06,2.92652958339211
2017-07-22,"sports_leisure",3,267.48,10.2073273961598
2017-07-22,"telephony",13,1216.13,5.22052521708742
2017-07-22,"toys",3,349.7,2.6231456828067
2017-07-22,"watches_gifts",1,279.9,3.90675182804844
2017-07-23,"auto",2,84.85,7.35917546335706
2017-07-23,"baby",4,555.73,3.22983716743555
2017-07-23,"bed_bath_table",15,1165.35,16.3528999650172
2017-07-23,"computers_accessories",6,334.64,14.1944306200084
2017-07-23,"cool_stuff",6,1921.83,3.64545948832221
2017-07-23,"electronics",3,170.8,2.16362767643119
2017-07-23,"furniture_decor",6,612.56,4.39008736096929
2017-07-23,"garden_tools",1,59.9,9.02944426786708
2017-07-23,"health_beauty",6,405.17,12.8916888204624
2017-07-23,"housewares",6,546.4,13.8382662661035
2017-07-23,"perfumery",4,372.13,5.78137024148485
2017-07-23,"sports_leisure",8,817.49,11.3764265603153
2017-07-23,"telephony",4,1007.8,5.95715141831162
2017-07-23,"toys",5,827.65,5.93812753402713
2017-07-23,"watches_gifts",4,633.24,4.64642305918744
2017-07-24,"auto",4,249.2,11.4705951641356
2017-07-24,"baby",7,1114.75,5.93373866226168
2017-07-24,"bed_bath_table",22,2170.96,24.2483230143942
2017-07-24,"computers_accessories",19,1128.58,16.0084775198533
2017-07-24,"cool_stuff",8,1248.25,10.4654937278025
2017-07-24,"electronics",2,157.9,3.58664041356938
2017-07-24,"furniture_decor",10,616.49,21.1169971524349
2017-07-24,"garden_tools",6,452.5,8.19825456864115
2017-07-24,"health_beauty",10,1155.86,17.7897128938395
2017-07-24,"housewares",12,1309.71,23.9532159376609
2017-07-24,"perfumery",5,732.98,6.76536543503328
2017-07-24,"sports_leisure",35,4097.37,20.4506313713116
2017-07-24,"telephony",8,147.82,7.30904155021231
2017-07-24,"toys",8,933.48,7.76323358457429
2017-07-24,"watches_gifts",5,779.34,7.03859345880676
2017-07-25,"auto",5,494.99,14.2497020692555
2017-07-25,"baby",6,378.5,5.96844871162111
2017-07-25,"bed_bath_table",20,2520.58,43.1849638340006
2017-07-25,"computers_accessories",15,2738.15,19.9713910679184
2017-07-25,"cool_stuff",3,674.88,8.34874222173733
2017-07-25,"electronics",8,1009.3,4.90893854718934
2017-07-25,"furniture_decor",7,461.42,28.3890533173986
2017-07-25,"garden_tools",5,624.6,15.3961831606946
2017-07-25,"health_beauty",14,624.44,23.3210059075796
2017-07-25,"housewares",15,888.77,20.2438703831835
2017-07-25,"perfumery",2,102.89,9.23419093293326
2017-07-25,"sports_leisure",25,2160.69,29.0920181646659
2017-07-25,"telephony",6,213.85,10.9439420819495
2017-07-25,"toys",11,2056.07,15.4133798879382
2017-07-25,"watches_gifts",10,1113.88,11.8639284449206
2017-07-26,"auto",5,371.78,10.7709438137604
2017-07-26,"baby",4,493.69,4.39843477534356
2017-07-26,"bed_bath_table",18,1421.41,27.149768189371
2017-07-26,"computers_accessories",17,1351.65,19.8880155087253
2017-07-26,"cool_stuff",2,174.99,6.46494671376732
2017-07-26,"electronics",1,10.9,4.21200107850867
2017-07-26,"furniture_decor",15,835.66,14.5693841358713
2017-07-26,"garden_tools",5,428.4,13.304217397468
2017-07-26,"health_beauty",8,663.35,12.15436818776
2017-07-26,"housewares",36,1071.9,17.6527445601163
2017-07-26,"perfumery",6,384.26,5.08245405025388
2017-07-26,"sports_leisure",14,695.61,21.5408226869771
2017-07-26,"telephony",6,175.37,8.5861187131125
2017-07-26,"toys",8,460.04,10.8396205414544
2017-07-26,"watches_gifts",4,533,5.01588234063596
2017-07-27,"auto",8,372.45,7.61340363797661
2017-07-27,"baby",2,334.9,5.02710269539422
2017-07-27,"bed_bath_table",16,1460.68,20.4732341192998
2017-07-27,"computers_accessories",15,1413.78,18.1094095306336
2017-07-27,"cool_stuff",6,724.68,5.10758486253737
2017-07-27,"electronics",3,68.8,1.99858899219956
2017-07-27,"furniture_decor",10,372.79,20.6606241292925
2017-07-27,"garden_tools",4,418.8,8.31790310944828
2017-07-27,"health_beauty",8,2320.67,13.8327399809093
2017-07-27,"housewares",8,436.8,15.2413597272054
2017-07-27,"perfumery",2,56.4,5.77470297177354
2017-07-27,"sports_leisure",17,1669.77,13.5826324992946
2017-07-27,"telephony",6,399.65,8.37823135006864
2017-07-27,"toys",3,386.8,9.51367667901475
2017-07-27,"watches_gifts",9,2684.29,6.10962122938486
2017-07-28,"auto",4,463.75,9.91331126078423
2017-07-28,"baby",5,646.6,4.66185367036427
2017-07-28,"bed_bath_table",15,2021.16,20.2172403265179
2017-07-28,"computers_accessories",8,579.65,15.7056612703989
2017-07-28,"cool_stuff",5,1253.87,6.3680890667324
2017-07-28,"electronics",1,10.9,3.6185119093556
2017-07-28,"furniture_decor",27,3486.17,17.857892158367
2017-07-28,"garden_tools",8,558.59,6.29141880856584
2017-07-28,"health_beauty",14,5582.5,8.63813856590641
2017-07-28,"housewares",17,964.62,17.583194784499
2017-07-28,"perfumery",6,1341.7,5.87148236402565
2017-07-28,"sports_leisure",19,1788.22,11.8234074027623
2017-07-28,"telephony",2,248.99,8.26585688419449
2017-07-28,"toys",4,294.6,7.38695396860766
2017-07-28,"watches_gifts",5,462.8,5.86815327580706
2017-07-29,"auto",3,153.79,6.03509861462791
2017-07-29,"baby",1,898,3.31634739198701
2017-07-29,"bed_bath_table",27,3276.99,11.9106627976746
2017-07-29,"computers_accessories",4,530.8,12.4476657876135
2017-07-29,"cool_stuff",7,1284.75,6.1548504352601
2017-07-29,"electronics",1,154.99,-0.52959540902308
2017-07-29,"furniture_decor",15,1167.6,7.26394286058046
2017-07-29,"health_beauty",8,1047.35,6.48791479251677
2017-07-29,"housewares",15,782.96,12.6721032501323
2017-07-29,"perfumery",7,914.35,2.17891861961244
2017-07-29,"sports_leisure",5,429.37,12.2867093013092
2017-07-29,"telephony",12,1291.77,6.71092208635757
2017-07-29,"toys",5,773.87,3.71640290476702
2017-07-29,"watches_gifts",9,1491.75,2.61018293244478
2017-07-30,"auto",3,206.7,7.1364550668458
2017-07-30,"baby",2,115,2.17049926589824
2017-07-30,"bed_bath_table",22,1710.45,14.6251942823958
2017-07-30,"computers_accessories",14,935.07,12.6874702854725
2017-07-30,"cool_stuff",5,1121.68,6.87185595935214
2017-07-30,"electronics",1,29.9,2.2226627495468
2017-07-30,"furniture_decor",28,2161.44,12.8974485570306
2017-07-30,"garden_tools",6,999.49,2.36949834253389
2017-07-30,"health_beauty",8,725.66,7.73704391131901
2017-07-30,"housewares",10,733.68,19.3697429713005
2017-07-30,"perfumery",1,56.99,2.09592260955098
2017-07-30,"sports_leisure",9,1440.19,12.7150797152315
2017-07-30,"telephony",4,475.88,7.29626664195367
2017-07-30,"toys",8,896.58,3.67549055796831
2017-07-30,"watches_gifts",6,1051.15,7.13895335464276
2017-07-31,"auto",2,248.1,7.2753076948734
2017-07-31,"baby",6,738.69,5.05071587195553
2017-07-31,"bed_bath_table",14,1184.03,25.9951099075758
2017-07-31,"computers_accessories",18,1580.05,17.4930678502982
2017-07-31,"cool_stuff",6,580.77,7.02728713503442
2017-07-31,"electronics",7,341.56,3.12769375810344
2017-07-31,"furniture_decor",19,788.95,18.0660625913514
2017-07-31,"garden_tools",11,673.9,3.82975495231807
2017-07-31,"health_beauty",9,925.34,12.2533744082528
2017-07-31,"housewares",35,1762.31,20.6695315610484
2017-07-31,"perfumery",1,56.99,5.93651460067284
2017-07-31,"sports_leisure",14,1863.04,17.1921141507749
2017-07-31,"telephony",8,221.85,7.69170943316109
2017-07-31,"toys",10,1573.28,8.56702499386643
2017-07-31,"watches_gifts",5,1318.7,8.53024260989297
2017-08-01,"auto",19,5073.38,16.3112649598344
2017-08-01,"baby",4,1136.29,4.37189265491485
2017-08-01,"bed_bath_table",15,1404.97,22.777701207669
2017-08-01,"computers_accessories",7,942.96,18.2945474531884
2017-08-01,"cool_stuff",16,2404.21,11.3626413544616
2017-08-01,"electronics",3,43.7,2.07510404758156
2017-08-01,"furniture_decor",21,1640.08,27.3097636184544
2017-08-01,"garden_tools",7,614.07,7.05522510684296
2017-08-01,"health_beauty",21,3787.62,12.4713957156568
2017-08-01,"housewares",11,639.23,13.41335892339
2017-08-01,"perfumery",6,455.29,6.282763378759
2017-08-01,"sports_leisure",20,1904.73,22.8987701407717
2017-08-01,"telephony",6,180.43,7.34983751495339
2017-08-01,"toys",13,1254.69,6.40529514540125
2017-08-01,"watches_gifts",9,983.29,11.1834991631356
2017-08-02,"auto",4,259.8,7.03589524578698
2017-08-02,"baby",4,335.88,7.22285125250062
2017-08-02,"bed_bath_table",33,4161.5,17.2753207179686
2017-08-02,"computers_accessories",18,2296.9,15.042546214763
2017-08-02,"cool_stuff",11,848.53,12.3282801817215
2017-08-02,"electronics",2,55.85,3.15685571508873
2017-08-02,"furniture_decor",12,947,17.5620124588422
2017-08-02,"garden_tools",7,369.37,8.15151450644503
2017-08-02,"health_beauty",16,2678.11,14.9406296631699
2017-08-02,"housewares",15,1334.14,15.9622242456459
2017-08-02,"perfumery",1,85.9,2.61356234316147
2017-08-02,"sports_leisure",21,1500.7,16.9942305805847
2017-08-02,"telephony",6,283.96,7.17673225092093
2017-08-02,"toys",10,444.03,8.67778434741607
2017-08-02,"watches_gifts",8,828.3,8.6697536029285
2017-08-03,"auto",5,1200.98,6.32359647243435
2017-08-03,"baby",5,812.93,3.88407951131437
2017-08-03,"bed_bath_table",15,2025.9,18.9917854858749
2017-08-03,"computers_accessories",21,1727.73,15.6116300481821
2017-08-03,"cool_stuff",10,1428.34,9.53650576420273
2017-08-03,"electronics",3,188.79,2.04876951495364
2017-08-03,"furniture_decor",25,1360.86,22.741292142313
2017-08-03,"garden_tools",14,1613.48,7.93033991210442
2017-08-03,"health_beauty",13,1854.91,14.1437523413063
2017-08-03,"housewares",9,441.69,12.1725373362601
2017-08-03,"perfumery",6,569.09,5.27923832217577
2017-08-03,"sports_leisure",12,1149.97,13.7338093471538
2017-08-03,"telephony",8,872.59,6.4309860087972
2017-08-03,"toys",10,935.09,10.1443205627988
2017-08-03,"watches_gifts",9,1375.6,7.52375182076411
2017-08-04,"auto",8,1030.39,6.5714505125091
2017-08-04,"baby",5,1296.8,3.47284856358921
2017-08-04,"bed_bath_table",14,1695.89,23.0785622227434
2017-08-04,"computers_accessories",16,1893.7,16.2917346945271
2017-08-04,"cool_stuff",26,1252.36,13.9722959127802
2017-08-04,"electronics",1,154.99,0.225736402722214
2017-08-04,"furniture_decor",19,1629.24,24.8417585468336
2017-08-04,"garden_tools",3,179.7,8.7275447845193
2017-08-04,"health_beauty",10,823.22,13.4780601404223
2017-08-04,"housewares",13,1268.1,11.0754093805551
2017-08-04,"perfumery",1,56.99,3.43065047781729
2017-08-04,"sports_leisure",14,1142.49,13.210740096938
2017-08-04,"telephony",8,453.32,5.38976270097104
2017-08-04,"toys",4,260.3,6.26270269926182
2017-08-04,"watches_gifts",8,2366.69,6.93292642330817
2017-08-05,"auto",7,659.49,8.28473144528476
2017-08-05,"baby",3,169.7,1.59949901683793
2017-08-05,"bed_bath_table",9,886.38,19.6630780653663
2017-08-05,"computers_accessories",10,490.94,11.8636396542831
2017-08-05,"cool_stuff",8,590,10.6411664197747
2017-08-05,"furniture_decor",13,684.16,18.2834336325543
2017-08-05,"garden_tools",5,309.5,6.90759254316027
2017-08-05,"health_beauty",7,396.06,8.5716211751355
2017-08-05,"housewares",7,317.2,8.83092494855219
2017-08-05,"perfumery",4,227.96,3.65969526503162
2017-08-05,"sports_leisure",16,1176.89,11.2764055608049
2017-08-05,"telephony",3,554.89,3.39444229593141
2017-08-05,"toys",8,640.9,8.37607608302622
2017-08-05,"watches_gifts",8,2653.7,5.6180774981436
2017-08-06,"auto",7,406.74,5.34841264479745
2017-08-06,"baby",3,152.77,2.25232397420914
2017-08-06,"bed_bath_table",14,960.34,25.3785446400016
2017-08-06,"computers_accessories",6,761.88,9.10513229549922
2017-08-06,"cool_stuff",7,1180.26,13.3831405856639
